scenario_approach;run_id;approach;scenario;t_e2e_ms;t_protocol_overhead_ms;t_api_logic_ms;tools_called;api_status_codes;success;judge_score;judge_reason
multi_sunny_direct;39;direct;multi_sunny;13335.419;0.007;2057.889;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;40;direct;multi_sunny;15748.879;0.007;2050.106;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;41;direct;multi_sunny;13639.651;0.007;2041.929;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;42;direct;multi_sunny;14095.033;0.007;2039.373;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;43;direct;multi_sunny;12750.772;0.008;2037.815;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;44;direct;multi_sunny;12923.572;0.007;2039.182;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;45;direct;multi_sunny;13400.229;0.007;2049.839;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;46;direct;multi_sunny;13472.389;0.008;2055.873;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;47;direct;multi_sunny;13557.792;0.007;2056.717;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;48;direct;multi_sunny;13377.681;0.008;2053.023;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;49;direct;multi_sunny;12984.555;0.008;2048.57;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;50;direct;multi_sunny;14109.155;0.008;2047.948;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;51;direct;multi_sunny;13471.592;0.007;2053.213;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;52;direct;multi_sunny;13454.134;0.008;2048.108;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;53;direct;multi_sunny;14013.407;0.007;2048.706;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;54;direct;multi_sunny;13548.317;0.008;2037.605;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;55;direct;multi_sunny;13354.929;0.007;2063.18;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;56;direct;multi_sunny;13713.912;0.007;2046.06;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;57;direct;multi_sunny;14079.975;0.008;2042.7;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;58;direct;multi_sunny;13276.814;0.008;2050.538;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;59;direct;multi_sunny;13654.586;0.007;2048.908;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;60;direct;multi_sunny;13614.611;0.007;2041.414;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;61;direct;multi_sunny;13080.926;0.009;2063.353;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;62;direct;multi_sunny;13744.061;0.008;2049.161;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 201, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;63;direct;multi_sunny;12742.334;0.008;2057.113;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;64;direct;multi_sunny;13912.656;0.007;2039.743;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;65;direct;multi_sunny;13398.621;0.007;2037.323;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;66;direct;multi_sunny;13670.874;0.007;2051.908;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;67;direct;multi_sunny;14138.208;0.008;2036.938;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;68;direct;multi_sunny;13208.679;0.008;2045.063;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 201, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;69;direct;multi_sunny;14471.887;0.007;2039.557;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;70;direct;multi_sunny;13333.291;0.007;2041.279;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;71;direct;multi_sunny;14255.688;0.008;2066.424;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;72;direct;multi_sunny;13429.886;0.008;2043.01;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;73;direct;multi_sunny;13432.678;0.008;2048.451;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;74;direct;multi_sunny;14720.105;0.008;2058.834;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;75;direct;multi_sunny;13170.372;0.008;2062.228;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;76;direct;multi_sunny;13036.506;0.008;2063.976;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;77;direct;multi_sunny;14243.185;0.007;2064.616;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;78;direct;multi_sunny;13757.357;0.009;2050.738;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 201, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;79;direct;multi_sunny;13904.008;0.008;2051.556;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 201, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;80;direct;multi_sunny;13697.105;0.008;2046.556;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;81;direct;multi_sunny;13409.56;0.007;2045.746;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;82;direct;multi_sunny;13644.057;0.008;2049.838;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;83;direct;multi_sunny;13790.224;0.007;2047.796;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 201, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;84;direct;multi_sunny;13692.746;0.007;2064.124;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 201, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;85;direct;multi_sunny;13655.282;0.008;2063.733;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;86;direct;multi_sunny;14236.826;0.008;2048.425;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 201, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;87;direct;multi_sunny;13289.967;0.008;2036.524;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;88;direct;multi_sunny;13592.083;0.007;2038.377;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;89;direct;multi_sunny;13303.301;0.008;2052.611;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;90;direct;multi_sunny;13109.091;0.007;2048.89;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;91;direct;multi_sunny;13563.477;0.007;2058.741;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;92;direct;multi_sunny;13622.739;0.007;2048.474;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;93;direct;multi_sunny;13400.218;0.007;2047.764;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;94;direct;multi_sunny;13620.528;0.007;2052.629;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;95;direct;multi_sunny;13308.259;0.007;2061.081;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;96;direct;multi_sunny;13447.885;0.008;2041.265;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 201, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;97;direct;multi_sunny;12793.798;0.008;2044.287;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 201, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;98;direct;multi_sunny;13585.939;0.007;2052.508;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_direct;99;direct;multi_sunny;13427.792;0.008;2059.009;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 200, 200, 201;True;1.0;All 5 baseline checks passed
multi_sunny_direct;100;direct;multi_sunny;14475.783;0.007;2045.713;get_customer_direct, get_product_stock_direct, get_discounts_direct, get_inventory_direct, place_order_direct;200, 200, 201, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;1;mcp;multi_sunny;23297.212;10244.457;0.092;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;2;mcp;multi_sunny;23874.731;10322.115;0.087;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;3;mcp;multi_sunny;22958.767;10232.791;0.089;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;4;mcp;multi_sunny;22417.817;10228.882;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;5;mcp;multi_sunny;22045.926;10259.268;0.087;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;6;mcp;multi_sunny;22712.341;10239.0;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;7;mcp;multi_sunny;22197.733;10256.336;0.097;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;8;mcp;multi_sunny;22076.164;10244.707;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;9;mcp;multi_sunny;22105.753;10241.421;0.083;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;10;mcp;multi_sunny;22124.683;10282.824;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;11;mcp;multi_sunny;23197.294;10252.013;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;12;mcp;multi_sunny;22418.337;10247.457;0.087;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;13;mcp;multi_sunny;23017.907;10255.692;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;14;mcp;multi_sunny;23252.639;10285.675;0.09;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;15;mcp;multi_sunny;23035.019;10274.944;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;16;mcp;multi_sunny;22748.911;10256.65;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;17;mcp;multi_sunny;23134.279;10265.685;0.083;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;18;mcp;multi_sunny;23155.825;10223.382;0.087;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;19;mcp;multi_sunny;23278.11;10266.293;0.096;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;20;mcp;multi_sunny;23009.77;10197.897;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;21;mcp;multi_sunny;23096.463;10258.115;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;22;mcp;multi_sunny;23304.49;10267.478;0.083;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;23;mcp;multi_sunny;23448.888;10291.069;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;24;mcp;multi_sunny;23187.666;10269.256;0.091;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;25;mcp;multi_sunny;22307.388;10217.783;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;26;mcp;multi_sunny;23143.885;10228.014;0.087;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;27;mcp;multi_sunny;22873.538;10231.895;0.083;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;28;mcp;multi_sunny;23023.518;10237.119;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;29;mcp;multi_sunny;24216.889;10270.91;0.083;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;30;mcp;multi_sunny;23101.218;10214.627;0.082;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;31;mcp;multi_sunny;23745.353;10278.932;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;32;mcp;multi_sunny;23153.729;10248.192;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;33;mcp;multi_sunny;22773.355;10292.996;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;34;mcp;multi_sunny;22139.456;10253.761;0.102;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;35;mcp;multi_sunny;22869.181;10259.189;0.096;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;36;mcp;multi_sunny;22739.352;10260.549;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;37;mcp;multi_sunny;23498.606;10257.364;0.083;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;38;mcp;multi_sunny;22586.36;10275.151;0.094;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;39;mcp;multi_sunny;23104.449;10265.564;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;40;mcp;multi_sunny;22744.684;10254.174;0.091;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;41;mcp;multi_sunny;23343.175;10236.556;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;42;mcp;multi_sunny;23143.189;10251.353;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;43;mcp;multi_sunny;22819.463;10252.441;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;44;mcp;multi_sunny;23392.752;10274.448;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;45;mcp;multi_sunny;23249.139;10276.653;0.095;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;46;mcp;multi_sunny;23354.274;10273.51;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;47;mcp;multi_sunny;23540.507;10292.449;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;48;mcp;multi_sunny;22916.581;10291.72;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;49;mcp;multi_sunny;23642.459;10255.202;0.101;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;50;mcp;multi_sunny;22545.024;10227.993;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;51;mcp;multi_sunny;23175.239;10294.841;0.091;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;52;mcp;multi_sunny;22911.529;10292.102;0.087;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;53;mcp;multi_sunny;23175.869;10252.972;0.093;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;54;mcp;multi_sunny;23483.52;10259.175;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;55;mcp;multi_sunny;23221.485;10297.226;0.085;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;56;mcp;multi_sunny;22931.982;10229.084;0.09;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;57;mcp;multi_sunny;23362.083;10268.736;0.086;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;58;mcp;multi_sunny;23019.736;10263.325;0.084;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;59;mcp;multi_sunny;23421.013;10248.058;0.099;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
multi_sunny_mcp;60;mcp;multi_sunny;24087.594;10273.286;0.088;get_inventory_mcp, get_stock_mcp, get_customer_mcp, get_discounts_mcp, place_order_mcp;200, 200, 200, 200, 200;True;1.0;All 5 baseline checks passed
